CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;labo;labo;CTD;labo;labo;labo;labo;labo;labo;labo;labo;labo;calc;calc
18HU12044_1254;1121;47.5005;-63.2515;348367;1.78;04-nov-12;21:23:00;29.9;9.17;301.54432;7.027;3.165;0.464;0.02;1;0.6;1;0.375;1;2.19;1;256;1.60;0.27
18HU12044_1254;1121;47.5005;-63.2515;348366;5.06;04-nov-12;21:23:00;29.9;9.17;301.36568;6.857;3.2;0.469;0.02;1;0.61;1;0.36;1;2.135;1;256;1.69;0.29
18HU12044_1254;1121;47.5005;-63.2515;348365;14.58;04-nov-12;21:23:00;29.9;9.15;300.15986;6.87;3.035;0.421;0.015;1;0.68;1;0.375;1;2.24;1;256;1.81;0.30
18HU12044_1254;1121;47.5005;-63.2515;348364;24.99;04-nov-12;21:23:00;30.22;8.12;287.20846;6.542;0.42;0.082;0.1;1;2.185;1;0.485;1;2.81;1;256;4.51;0.78
18HU12044_1254;1121;47.5005;-63.2515;348363;49.87;04-nov-12;21:23:00;31.62;1.7;250.72124;5.67;0.085;0.038;0.02;1;12.25;1;1.255;1;15.79;1;256;9.76;0.78
18HU12044_1254;1121;47.5005;-63.2515;348362;69.9;04-nov-12;21:23:00;32.07;1.17;226.56018;5.11;0.075;0.035;0.02;1;14.245;1;1.42;1;23.09;1;256;10.03;0.62
18HU12044_1255;1131;47.3385;-62.75117;348372;2.88;04-nov-12;23:41:00;29.68;9.24;295.69386;6.701;1.785;0.267;0.045;1;1.33;1;0.42;1;2.515;1;256;3.17;0.53
18HU12044_1255;1131;47.3385;-62.75117;348371;5.16;04-nov-12;23:41:00;29.68;9.25;296.94434;6.711;1.77;0.279;0.04;1;1.36;1;0.415;1;2.575;1;256;3.28;0.53
18HU12044_1255;1131;47.3385;-62.75117;348370;14.78;04-nov-12;23:41:00;29.95;8.9;296.36376;6.621;0.905;0.227;0.055;1;1.45;1;0.435;1;2.35;1;256;3.33;0.62
18HU12044_1255;1131;47.3385;-62.75117;348369;25.09;04-nov-12;23:41:00;30.17;8.75;292.61232;6.677;0.695;0.124;0.055;1;1.365;1;0.41;1;2.435;1;256;3.33;0.56
18HU12044_1255;1131;47.3385;-62.75117;348368;44.62;04-nov-12;23:41:00;31.78;0.95;265.63768;5.937;0.19;0.047;0.14;1;11.285;1;1.2;1;16.925;1;256;9.40;0.67
18HU12044_1256;1141;47.168;-62.2505;348377;1.49;05-nov-12;02:07:00;29.74;9.89;297.4356;6.647;2.085;0.305;0.025;1;0.415;1;0.32;1;2.08;1;256;1.30;0.20
18HU12044_1256;1141;47.168;-62.2505;348376;4.96;05-nov-12;02:07:00;29.74;9.9;296.5424;6.664;2.105;0.316;0.02;1;0.53;1;0.325;1;2.04;1;256;1.63;0.26
18HU12044_1256;1141;47.168;-62.2505;348375;14.08;05-nov-12;02:07:00;29.75;9.87;293.6395;6.663;2.165;0.33;0.025;1;0.465;1;0.33;1;1.95;1;256;1.41;0.24
18HU12044_1256;1141;47.168;-62.2505;348374;25.29;05-nov-12;02:07:00;30.3;7.8;286.9405;6.455;0.69;0.121;0.085;1;2.445;1;0.53;1;4.12;1;256;4.61;0.59
18HU12044_1256;1141;47.168;-62.2505;348373;31.63;05-nov-12;02:07:00;30.84;4.48;260.01052;5.8095;0.415;0.091;0.14;1;6.765;1;0.965;1;10.81;1;256;7.01;0.63
18HU12044_1257;1161;46.99983;-61.75217;348382;2.18;05-nov-12;06:20:00;29.6;10.29;288.19098;NaN;2.205;0.349;0.015;1;0.06;1;0.275;1;1.495;1;0;0.22;0.04
18HU12044_1257;1161;46.99983;-61.75217;348381;4.56;05-nov-12;06:20:00;29.6;10.3;291.09388;6.629;2.235;0.364;0.01;1;0.065;1;0.275;1;1.25;1;256;0.24;0.05
18HU12044_1257;1161;46.99983;-61.75217;348380;14.68;05-nov-12;06:20:00;29.98;9.97;284.21624;6.376;0.96;0.235;0.065;1;0.955;1;0.41;1;2.5;1;256;2.33;0.38
18HU12044_1257;1161;46.99983;-61.75217;348379;24.3;05-nov-12;06:20:00;30.16;9.73;279.52694;6.296;0.85;0.124;0.075;1;1.205;1;0.44;1;3.04;1;256;2.74;0.40
18HU12044_1257;1161;46.99983;-61.75217;348378;32.03;05-nov-12;06:20:00;30.44;8.55;265.59302;6.036;0.615;0.106;0.115;1;2.655;1;0.6;1;5.905;1;256;4.42;0.45
18HU12044_1258;1171;46.91717;-61.50067;348387;1.49;05-nov-12;07:45:00;29.37;10.6;291.31718;6.541;1.535;0.255;0.015;1;0.135;1;0.245;1;1.16;1;256;0.55;0.12
18HU12044_1258;1171;46.91717;-61.50067;348386;4.86;05-nov-12;07:45:00;29.37;10.6;289.8434;6.546;1.56;0.247;0.015;1;0.18;1;0.255;1;1.085;1;256;0.71;0.17
18HU12044_1258;1171;46.91717;-61.50067;348385;14.78;05-nov-12;07:45:00;29.53;10.47;284.97546;6.547;1.99;0.315;0.02;1;0.265;1;0.315;1;1.65;1;256;0.84;0.16
18HU12044_1258;1171;46.91717;-61.50067;348384;24.69;05-nov-12;07:45:00;30.21;9.41;268.67456;6.15;0.715;0.114;0.11;1;2.065;1;0.565;1;4.93;1;256;3.65;0.42
18HU12044_1258;1171;46.91717;-61.50067;348383;44.52;05-nov-12;07:45:00;31.65;2.3;242.36982;5.3975;0.3;0.071;0.115;1;10.145;1;1.22;1;17.88;1;256;8.32;0.57
18HU12044_1259;1191;46.8325;-61.24883;348392;1.79;05-nov-12;12:57:00;29.27;10.74;288.77156;6.524;1.315;0.172;0.02;1;0.12;1;0.235;1;1.025;1;256;0.51;0.12
18HU12044_1259;1191;46.8325;-61.24883;348391;4.66;05-nov-12;12:57:00;29.27;10.73;287.07448;6.527;1.285;0.189;0.02;1;0.135;1;0.235;1;0.765;1;256;0.57;0.18
18HU12044_1259;1191;46.8325;-61.24883;348390;15.47;05-nov-12;12:57:00;29.29;10.72;288.99486;6.563;1.12;0.163;0.015;1;0.13;1;0.25;1;0.755;1;256;0.52;0.17
18HU12044_1259;1191;46.8325;-61.24883;348389;25.09;05-nov-12;12:57:00;29.73;9.46;283.41236;6.389;0.53;0.104;0.06;1;1.37;1;0.465;1;2.79;1;256;2.95;0.49
18HU12044_1259;1191;46.8325;-61.24883;348388;49.88;05-nov-12;12:57:00;31.63;2.01;250.9892;5.493;0.155;0.054;0.115;1;10.37;1;1.22;1;15.405;1;256;8.50;0.67
18HU12044_1260;1201;46.74217;-60.99917;348397;1.88;05-nov-12;14:37:00;29.16;11.14;NaN;6.488;2.45;0.492;0.045;1;0.395;1;0.13;1;0.53;1;0;3.04;0.75
18HU12044_1260;1201;46.74217;-60.99917;348396;4.86;05-nov-12;14:37:00;29.15;11.14;285.33274;6.518;2.52;0.502;0.04;1;0.36;1;0.125;1;0.465;1;256;2.88;0.77
18HU12044_1260;1201;46.74217;-60.99917;348395;14.88;05-nov-12;14:37:00;29.19;11.12;286.4939;6.407;2.16;0.356;0.05;1;0.53;1;0.2;1;0.735;1;256;2.65;0.72
18HU12044_1260;1201;46.74217;-60.99917;348394;25.49;05-nov-12;14:37:00;29.72;10.42;289.35214;6.525;1.72;0.322;0.02;1;0.215;1;0.23;1;1.01;1;256;0.93;0.21
18HU12044_1260;1201;46.74217;-60.99917;348393;50.18;05-nov-12;14:37:00;31.94;3.19;264.56584;5.878;0.36;0.068;0.125;1;8.725;1;1.025;1;10.785;1;256;8.51;0.81
18HU12044_1261;1211;46.95767;-60.21617;348403;2.18;05-nov-12;19:56:00;30.2;10.28;289.08418;6.56;1.175;0.216;0.045;1;0.265;1;0.245;1;1.32;1;256;1.08;0.20
18HU12044_1261;1211;46.95767;-60.21617;348402;4.86;05-nov-12;19:56:00;30.2;10.28;288.9502;6.537;1.245;0.217;0.04;1;0.27;1;0.245;1;1.195;1;256;1.10;0.23
18HU12044_1261;1211;46.95767;-60.21617;348401;15.07;05-nov-12;19:56:00;30.34;10.26;289.08418;6.503;0.745;0.138;0.04;1;0.22;1;0.26;1;1.275;1;256;0.85;0.17
18HU12044_1261;1211;46.95767;-60.21617;348400;24.99;05-nov-12;19:56:00;30.88;8.39;293.6395;6.55;0.51;0.105;0.11;1;1.71;1;0.41;1;2.555;1;256;4.17;0.67
18HU12044_1261;1211;46.95767;-60.21617;348399;49.98;05-nov-12;19:56:00;32.04;3.7;292.9696;6.434;0.225;0.057;0.125;1;6.975;1;0.805;1;6.715;1;256;8.66;1.04
18HU12044_1261;1211;46.95767;-60.21617;348398;69.7;05-nov-12;19:56:00;32.84;2.38;285.55604;6.33;0.06;0.033;0.025;1;9.855;1;0.965;1;8.43;1;256;10.21;1.17
18HU12044_1262;1221;47.016;-60.133;348410;1.88;05-nov-12;21:03:00;30.42;9.13;NaN;6.793;1.605;0.285;0.04;1;0.27;1;0.29;1;1.56;1;0;0.93;0.17
18HU12044_1262;1221;47.016;-60.133;348409;4.66;05-nov-12;21:03:00;30.42;9.13;300.51714;6.793;1.615;0.27;0.045;1;0.265;1;0.295;1;1.555;1;256;0.90;0.17
18HU12044_1262;1221;47.016;-60.133;348408;15.37;05-nov-12;21:03:00;30.46;9.09;299.31132;6.761;1.305;0.207;0.045;1;0.295;1;0.305;1;1.96;1;256;0.97;0.15
18HU12044_1262;1221;47.016;-60.133;348407;25.29;05-nov-12;21:03:00;31.57;7.93;299.53462;NaN;0.495;0.094;0.125;1;1.415;1;0.375;1;2.415;1;0;3.77;0.59
18HU12044_1262;1221;47.016;-60.133;348406;50.57;05-nov-12;21:03:00;32.12;3.89;306.76954;6.837;0.21;0.06;0.065;1;5.25;1;0.685;1;4.235;1;256;7.66;1.24
18HU12044_1262;1221;47.016;-60.133;348405;99.94;05-nov-12;21:03:00;32.9;2.1;270.72892;6.273;0.05;0.025;0.025;1;10.66;1;1.01;1;9.43;1;256;10.55;1.13
18HU12044_1262;1221;47.016;-60.133;348404;160.2;05-nov-12;21:03:00;33.74;4.48;209.72336;4.7285;NaN;0.027;0.045;1;16.27;1;1.275;1;16.16;1;256;12.76;1.01
18HU12044_1263;1231;47.108;-60.0085;348419;1.79;05-nov-12;22:31:00;30.5;8.87;300.47248;6.763;1.3;0.197;0.035;1;0.445;1;0.33;1;1.775;1;256;1.35;0.25
18HU12044_1263;1231;47.108;-60.0085;348418;4.86;05-nov-12;22:31:00;30.49;8.87;300.3385;6.764;1.18;0.196;0.045;1;0.455;1;0.325;1;1.775;1;256;1.40;0.26
18HU12044_1263;1231;47.108;-60.0085;348417;14.97;05-nov-12;22:31:00;30.51;8.86;297.6589;6.741;1.14;0.222;0.045;1;0.53;1;0.335;1;1.715;1;256;1.58;0.31
18HU12044_1263;1231;47.108;-60.0085;348416;24.49;05-nov-12;22:31:00;31.2;6.33;307.84138;6.641;0.415;0.094;0.13;1;3.405;1;0.635;1;4.73333;1;256;5.36;0.72
18HU12044_1263;1231;47.108;-60.0085;348415;50.17;05-nov-12;22:31:00;32.09;1.63;301.94626;6.816;0.085;0.035;0.03;1;7.63;1;0.88;1;6.03;1;256;8.67;1.27
18HU12044_1263;1231;47.108;-60.0085;348414;100.14;05-nov-12;22:31:00;32.73;1.82;294.3094;6.698;0.05;0.029;0.02;1;8.625;1;0.88;1;6.94;1;256;9.80;1.24
18HU12044_1263;1231;47.108;-60.0085;348413;200.42;05-nov-12;22:31:00;34.59;6.44;158.14106;3.548;NaN;0.022;0.03;1;21.39;1;1.49;1;21.205;1;256;14.36;1.01
18HU12044_1263;1231;47.108;-60.0085;348412;299.96;05-nov-12;22:31:00;34.82;6.24;154.83622;3.492;NaN;0.019;0.035;1;22.775;1;1.565;1;24.78;1;256;14.55;0.92
18HU12044_1263;1231;47.108;-60.0085;348411;309.27;05-nov-12;22:31:00;34.81;6.06;150.90614;3.368;NaN;0.018;0.025;1;22.87;1;1.575;1;26.42;1;256;14.52;0.87
18HU12044_1264;1241;47.26717;-59.783;348429;2.28;06-nov-12;00:35:00;30.83;9.34;296.5424;6.645;1.045;0.178;0.025;1;0.215;1;0.27;1;1.75;1;256;0.80;0.12
18HU12044_1264;1241;47.26717;-59.783;348428;4.46;06-nov-12;00:35:00;30.84;9.34;295.2026;6.645;1.03;0.179;0.025;1;0.2;1;0.27;1;1.695;1;256;0.74;0.12
18HU12044_1264;1241;47.26717;-59.783;348427;14.48;06-nov-12;00:35:00;31.09;9.21;292.34436;6.63;0.825;0.151;0.04;1;0.24;1;0.275;1;1.8;1;256;0.87;0.13
18HU12044_1264;1241;47.26717;-59.783;348426;24.89;06-nov-12;00:35:00;31.44;7.91;309.76176;6.733;0.54;0.125;0.125;1;1.34;1;0.385;1;2.325;1;256;3.48;0.58
18HU12044_1264;1241;47.26717;-59.783;348425;49.88;06-nov-12;00:35:00;32.41;2.83;307.88604;6.863;0.11;0.046;0.025;1;5.845;1;0.74;1;4.55;1;256;7.90;1.28
18HU12044_1264;1241;47.26717;-59.783;348424;100.13;06-nov-12;00:35:00;32.92;2.1;270.01436;6.155;0.03;0.028;0.015;1;11.31;1;1.045;1;10.265;1;256;10.82;1.10
18HU12044_1264;1241;47.26717;-59.783;348423;199.63;06-nov-12;00:35:00;34.51;6.58;153.94302;3.514;NaN;0.018;0.015;1;20.87;1;1.485;1;20.475;1;256;14.05;1.02
18HU12044_1264;1241;47.26717;-59.783;348422;299.96;06-nov-12;00:35:00;34.82;6.32;156.57796;3.461;NaN;0.017;0.015;1;22.85;1;1.56;1;23.33;1;256;14.65;0.98
18HU12044_1264;1241;47.26717;-59.783;348421;399.85;06-nov-12;00:35:00;34.89;5.41;172.52158;3.781;NaN;0.017;0.015;1;22.195;1;1.61;1;30.995;1;256;13.79;0.72
18HU12044_1264;1241;47.26717;-59.783;348420;449.92;06-nov-12;00:35:00;34.89;5.4;176.36234;3.8525;NaN;0.021;0.01;1;22.11;1;1.575;1;30.17;1;256;14.04;0.73
18HU12044_1265;1251;47.43417;-59.55133;348439;1.59;06-nov-12;02:49:00;30.42;9.85;292.47834;6.591;1.075;0.179;0.02;1;0.28;1;0.255;1;1.785;1;256;1.10;0.16
18HU12044_1265;1251;47.43417;-59.55133;348438;5.26;06-nov-12;02:49:00;30.59;9.73;292.83562;6.605;0.935;0.164;0.02;1;0.19;1;0.255;1;1.615;1;256;0.75;0.12
18HU12044_1265;1251;47.43417;-59.55133;348437;15.07;06-nov-12;02:49:00;31.17;9.22;293.23756;6.619;0.8;0.146;0.05;1;0.325;1;0.27;1;1.795;1;256;1.20;0.18
18HU12044_1265;1251;47.43417;-59.55133;348436;24.69;06-nov-12;02:49:00;31.57;7.92;301.27636;6.686;0.52;0.134;0.09;1;2.11;1;0.45;1;2.79;1;256;4.69;0.76
18HU12044_1265;1251;47.43417;-59.55133;348435;49.97;06-nov-12;02:49:00;32.49;2.49;308.3773;6.846;0.095;0.046;0.01;1;6.56;1;0.79;1;4.895;1;256;8.30;1.34
18HU12044_1265;1251;47.43417;-59.55133;348434;99.54;06-nov-12;02:49:00;32.87;1.54;291.76378;6.423;0.03;0.026;0.01;1;10.57;1;1.02;1;8.88;1;256;10.36;1.19
18HU12044_1265;1251;47.43417;-59.55133;348433;199.82;06-nov-12;02:49:00;34.5;6.66;158.49834;3.64;NaN;0.018;0.01;1;20.32;1;1.45;1;19.335;1;256;14.01;1.05
18HU12044_1265;1251;47.43417;-59.55133;348432;299.56;06-nov-12;02:49:00;34.82;6.25;156.9799;3.483;NaN;0.016;0.01;1;22.9;1;1.57;1;24.035;1;256;14.59;0.95
18HU12044_1265;1251;47.43417;-59.55133;348431;400.04;06-nov-12;02:49:00;34.91;5.31;188.15258;4.163;NaN;0.017;0.01;1;21.515;1;1.54;1;27.845;1;256;13.97;0.77
18HU12044_1265;1251;47.43417;-59.55133;348430;460.51;06-nov-12;02:49:00;34.91;5.27;189.67102;4.181;NaN;0.018;0.01;1;21.265;1;1.535;1;28.545;1;256;13.85;0.74
18HU12044_1266;1261;47.58383;-59.34;348447;1.49;06-nov-12;05:13:00;31.31;10.17;285.10944;6.378;0.33;0.062;0.035;1;0.345;1;0.26;1;1.91;1;256;1.33;0.18
18HU12044_1266;1261;47.58383;-59.34;348446;5.26;06-nov-12;05:13:00;31.31;10.17;283.54634;6.377;0.33;0.061;0.03;1;0.355;1;0.27;1;1.775;1;256;1.31;0.20
18HU12044_1266;1261;47.58383;-59.34;348445;14.38;06-nov-12;05:13:00;31.34;10.22;283.01042;6.375;0.34;0.066;0.03;1;0.34;1;0.26;1;1.675;1;256;1.31;0.20
18HU12044_1266;1261;47.58383;-59.34;348444;25.38;06-nov-12;05:13:00;31.4;10.15;282.65314;6.376;0.275;0.055;0.035;1;0.41;1;0.28;1;1.765;1;256;1.46;0.23
18HU12044_1266;1261;47.58383;-59.34;348443;50.27;06-nov-12;05:13:00;32;6.48;301.0084;6.629;0.145;0.047;0.12;1;3.43;1;0.505;1;3.18;1;256;6.79;1.08
18HU12044_1266;1261;47.58383;-59.34;348442;100.63;06-nov-12;05:13:00;32.53;2.29;312.03942;6.932;0.08;0.04;0.02;1;6.735;1;0.78;1;5.495;1;256;8.63;1.23
18HU12044_1266;1261;47.58383;-59.34;348441;199.62;06-nov-12;05:13:00;34.44;6.61;170.42256;3.849;NaN;0.02;0.01;1;19.245;1;1.36;1;17.68;1;256;14.15;1.09
18HU12044_1266;1261;47.58383;-59.34;348440;247.17;06-nov-12;05:13:00;34.75;6.58;157.4265;3.5415;NaN;0.017;0.015;1;22;1;1.495;1;21.895;1;256;14.72;1.00
18HU12044_1267;1401;47.33133;-57.1455;348546;1.59;09-nov-12;10:03:00;24.55;10.16;NaN;6.41;0.83;0.093;0.1;1;0.52;1;0.255;1;2.08;1;0;2.04;0.25
18HU12044_1267;1401;47.33133;-57.1455;348545;4.76;09-nov-12;10:03:00;31.69;10.07;283.90362;6.411;0.8;0.117;0.095;1;0.485;1;0.255;1;1.495;1;256;1.90;0.32
18HU12044_1267;1401;47.33133;-57.1455;348544;15.37;09-nov-12;10:03:00;31.69;10.06;285.10944;6.405;0.805;0.103;0.095;1;0.46;1;0.255;1;1.43;1;256;1.80;0.32
18HU12044_1267;1401;47.33133;-57.1455;348543;24.29;09-nov-12;10:03:00;31.69;10.05;285.28808;6.431;0.825;0.112;0.1;1;0.45;1;0.255;1;1.46;1;256;1.76;0.31
18HU12044_1267;1401;47.33133;-57.1455;348542;50.87;09-nov-12;10:03:00;32.24;4.96;311.10156;6.817;0.14;0.044;0.18;1;3.795;1;0.585;1;3.37;1;256;6.49;1.13
18HU12044_1267;1401;47.33133;-57.1455;348541;100.23;09-nov-12;10:03:00;32.57;1.57;318.55978;7.116;0.075;0.037;0.125;1;6.74;1;0.77;1;5.39;1;256;8.75;1.25
18HU12044_1267;1401;47.33133;-57.1455;348540;199.92;09-nov-12;10:03:00;34.24;5.85;184.98172;4.134;NaN;0.019;0.085;1;18.835;1;1.365;1;17.94;1;256;13.80;1.05
18HU12044_1267;1401;47.33133;-57.1455;348539;206.16;09-nov-12;10:03:00;34.33;6.03;174.93322;3.92;NaN;0.021;0.075;1;19.66;1;1.395;1;19.11;1;256;14.09;1.03
18HU12044_1268;1411;46.90417;-57.14583;348554;2.98;09-nov-12;13:20:00;31.61;10.31;284.21624;6.418;1.11;0.162;0.09;1;0.35;1;0.26;1;1.505;1;256;1.35;0.23
18HU12044_1268;1411;46.90417;-57.14583;348553;5.06;09-nov-12;13:20:00;31.61;10.31;284.17158;6.461;1.16;0.148;0.055;1;0.365;1;0.26;1;1.4;1;256;1.40;0.26
18HU12044_1268;1411;46.90417;-57.14583;348552;14.88;09-nov-12;13:20:00;31.64;10.28;284.79682;6.411;1.02;0.119;0.085;1;0.325;1;0.25;1;1.325;1;256;1.30;0.25
18HU12044_1268;1411;46.90417;-57.14583;348551;25.09;09-nov-12;13:20:00;31.67;10.22;283.94828;6.409;0.955;0.12;0.09;1;0.34;1;0.26;1;1.265;1;256;1.31;0.27
18HU12044_1268;1411;46.90417;-57.14583;348550;49.78;09-nov-12;13:20:00;32.44;3.38;297.61424;6.722;0.135;0.05;0.21;1;5.78;1;0.725;1;4.845;1;256;7.97;1.19
18HU12044_1268;1411;46.90417;-57.14583;348549;100.24;09-nov-12;13:20:00;32.72;1.31;312.12874;6.935;0.075;0.04;0.135;1;7.575;1;0.86;1;6.9;1;256;8.81;1.10
18HU12044_1268;1411;46.90417;-57.14583;348548;198.64;09-nov-12;13:20:00;34.64;7.16;162.02648;3.669;NaN;0.02;0.065;1;20.5;2;1.385;2;17.9;2;2304;14.80;1.15
18HU12044_1268;1411;46.90417;-57.14583;348547;215.48;09-nov-12;13:20:00;34.68;7.06;158.27504;3.5725;NaN;0.021;0.075;1;21.35;2;1.435;2;19.33;2;2304;14.88;1.10
18HU12044_1269;1421;46.91933;-57.6955;348562;2.08;09-nov-12;16:09:00;31.41;10.41;283.8143;6.432;1;0.171;0.08;1;0.175;1;0.23;2;1.625;1;2304;0.76;0.11
