CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;labo;labo;CTD;labo;labo;labo;labo;labo;labo;labo;labo;labo;calc;calc
18HU06060_881;601;47.17;-62.25017;290709;15.07;06-nov-06;15:28:00;30.73;6.12;304.93848;303.82198;0.89;2.708;0.095;1;2.77;1;0.525;1;5.945;1;6;5.28;0.47
18HU06060_881;601;47.17;-62.25017;290708;25.19;06-nov-06;15:28:00;31.05;4.84;301.6783;292.25504;0.585;1.634;0.115;1;5.245;1;0.72;1;9.26;1;6;7.28;0.57
18HU06060_881;601;47.17;-62.25017;290707;33.42;06-nov-06;15:28:00;31.66;2.27;278.0085;269.9697;0.335;0.799;0.135;1;10.21;1;1.11;1;16.59;1;6;9.20;0.62
18HU06060_882;611;46.99983;-61.75067;290716;2.28;06-nov-06;17:49:00;30.67;6.01;311.36952;311.57049;1.18;2.244;0.1;1;3.32;1;0.57;1;6.075;1;6;5.82;0.55
18HU06060_882;611;46.99983;-61.75067;290715;5.16;06-nov-06;17:49:00;30.72;5.89;311.45884;311.68214;1.135;2.509;0.065;1;2.255;1;0.465;1;4.4;1;6;4.85;0.51
18HU06060_882;611;46.99983;-61.75067;290714;15.07;06-nov-06;17:49:00;30.88;5.66;311.01224;310.6103;1.07;2.318;0.11;1;4.26;1;0.65;1;6.75;1;6;6.55;0.63
18HU06060_882;611;46.99983;-61.75067;290713;25.19;06-nov-06;17:49:00;31.13;4.87;299.40064;289.97738;0.405;1.321;0.135;1;6.195;1;0.805;1;10.04;1;6;7.70;0.62
18HU06060_882;611;46.99983;-61.75067;290712;33.32;06-nov-06;17:49:00;31.18;4.35;285.28808;283.79197;0.44;1.103;0.135;1;6.95;1;0.86;1;11.155;1;6;8.08;0.62
18HU06060_883;621;46.90233;-61.5005;290721;1.88;06-nov-06;19:50:00;31.03;5.56;309.9404;310.52098;0.875;2.182;0.1;1;3.83;1;0.62;1;6.275;1;6;6.18;0.61
18HU06060_883;621;46.90233;-61.5005;290720;5.55;06-nov-06;19:50:00;31.05;5.59;309.9404;310.387;0.875;2.321;0.1;1;3.83;1;0.605;1;5.965;1;6;6.33;0.64
18HU06060_883;621;46.90233;-61.5005;290719;15.07;06-nov-06;19:50:00;31.08;5.7;309.58312;309.00254;0.855;2.35;0.095;1;3.785;1;0.595;1;5.81;1;6;6.36;0.65
18HU06060_883;621;46.90233;-61.5005;290718;24.89;06-nov-06;19:50:00;31.11;5.65;302.88412;304.53654;0.51;1.774;0.105;1;4.475;1;0.655;1;6.76;1;6;6.83;0.66
18HU06060_883;621;46.90233;-61.5005;290717;50.27;06-nov-06;19:50:00;31.9;1.2;265.10176;261.55129;0.205;0.516;0.11;1;12.105;1;1.245;1;19.25;1;6;9.72;0.63
18HU06060_884;631;46.83067;-61.24967;290726;1.88;06-nov-06;21:16:00;30.08;7.08;302.25888;300.74044;0.795;2.429;0.1;1;2.85;1;0.55;1;4.605;1;6;5.18;0.62
18HU06060_884;631;46.83067;-61.24967;290725;5.95;06-nov-06;21:16:00;30.12;7.04;301.85694;300.69578;0.73;2.119;0.1;1;2.7;1;0.525;1;4.51;1;6;5.14;0.60
18HU06060_884;631;46.83067;-61.24967;290724;14.97;06-nov-06;21:16:00;30.18;7.05;299.75792;299.93656;0.7;2.109;0.105;1;2.825;1;0.53;1;5.4;1;6;5.33;0.52
18HU06060_884;631;46.83067;-61.24967;290723;25.39;06-nov-06;21:16:00;30.27;6.75;299.75792;268.6299;0.095;1.663;0.05;1;12.05;1;1.275;1;19.07;1;6;9.45;0.63
18HU06060_884;631;46.83067;-61.24967;290722;49.78;06-nov-06;21:16:00;31.83;0.78;268.04932;268.07165;0.11;0.41;0.045;1;11.72;1;1.245;1;18.475;1;6;9.41;0.63
18HU06060_885;641;46.746;-60.999;290731;2.38;06-nov-06;22:53:00;29.35;8.73;293.46086;290.0667;1.165;2.149;0.11;1;1.695;1;0.44;1;5.475;1;6;3.85;0.31
18HU06060_885;641;46.746;-60.999;290730;5.16;06-nov-06;22:53:00;29.15;8.96;293.50552;287.87836;1.155;2.27;0.12;1;1.575;1;0.445;1;4.775;1;6;3.54;0.33
18HU06060_885;641;46.746;-60.999;290729;15.17;06-nov-06;22:53:00;29.66;8.22;293.8628;293.01426;0.86;2.294;0.095;1;2.01;1;0.45;1;4.585;1;6;4.47;0.44
18HU06060_885;641;46.746;-60.999;290728;25.29;06-nov-06;22:53:00;29.78;8.21;292.61232;290.78126;0.68;1.871;0.1;1;2.07;1;0.455;1;4.675;1;6;4.55;0.44
18HU06060_885;641;46.746;-60.999;290727;50.08;06-nov-06;22:53:00;30.14;7.56;292.7463;291.04922;0.695;1.645;0.105;1;2.485;1;0.505;1;5.19;1;6;4.92;0.48
18HU06060_886;651;46.95833;-60.21533;290737;1.98;07-nov-06;03:05:00;29.8;7.99;288.01234;287.87836;0.625;1.514;0.105;1;2.84;1;0.52;1;5.72;1;6;5.46;0.50
18HU06060_886;651;46.95833;-60.21533;290736;5.75;07-nov-06;03:05:00;29.8;7.99;288.5036;287.8337;0.665;1.562;0.1;1;2.8;1;0.51;1;5.48;1;6;5.49;0.51
18HU06060_886;651;46.95833;-60.21533;290735;15.07;07-nov-06;03:05:00;29.82;8.01;288.63758;288.19098;0.735;1.581;0.105;1;2.84;1;0.525;1;5.63;1;6;5.41;0.50
18HU06060_886;651;46.95833;-60.21533;290734;25.29;07-nov-06;03:05:00;29.91;7.86;289.3968;288.36962;0.67;1.463;0.105;1;2.965;1;0.535;1;5.805;1;6;5.54;0.51
18HU06060_886;651;46.95833;-60.21533;290733;50.27;07-nov-06;03:05:00;30.26;6.62;283.09974;279.21432;0.41;1.041;0.105;1;5.02;1;0.69;1;8.425;1;6;7.28;0.60
18HU06060_886;651;46.95833;-60.21533;290732;71.19;07-nov-06;03:05:00;31.52;1.5;262.8241;259.36295;0.175;0.486;0.075;1;12.095;1;1.24;1;18.925;1;6;9.75;0.64
18HU06060_887;661;47.02117;-60.1165;290744;2.28;07-nov-06;04:26:00;29.45;8.23;291.76378;291.69679;0.77;1.769;0.1;1;1.685;1;0.445;1;4.315;1;6;3.79;0.39
18HU06060_887;661;47.02117;-60.1165;290743;5.36;07-nov-06;04:26:00;29.83;8.08;291.27252;291.31718;0.895;2.125;0.1;1;1.985;1;0.465;1;4.595;1;6;4.27;0.43
18HU06060_887;661;47.02117;-60.1165;290742;15.07;07-nov-06;04:26:00;29.98;7.82;295.02396;296.49774;1.02;2.331;0.105;1;2.135;1;0.48;1;4.51;1;6;4.45;0.47
18HU06060_887;661;47.02117;-60.1165;290741;25.88;07-nov-06;04:26:00;30.29;7.12;301.63364;301.99092;1.095;2.77;0.105;1;2.255;1;0.49;1;4.98;1;6;4.60;0.45
18HU06060_887;661;47.02117;-60.1165;290740;47.99;07-nov-06;04:26:00;30.5;6.77;303.28606;303.37538;1.04;2.541;0.105;1;2.575;1;0.52;1;5.13;1;6;4.95;0.50
18HU06060_887;661;47.02117;-60.1165;290739;98.65;07-nov-06;04:26:00;32.24;1.57;258.17946;260.72508;0.11;0.394;0.045;1;12.47;1;1.23;1;16.355;1;6;10.14;0.76
18HU06060_887;661;47.02117;-60.1165;290738;172.48;07-nov-06;04:26:00;33.37;2.93;194.85158;197.12924;NaN;0.304;0.075;1;17.355;1;1.47;1;21.97;1;6;11.81;0.79
18HU06060_888;671;47.09983;-59.99183;290753;2.18;07-nov-06;05:55:00;30.65;6.32;303.59868;303.82198;0.775;2.09;0.09;1;3.49;1;0.57;1;6.24;1;6;6.12;0.56
18HU06060_888;671;47.09983;-59.99183;290752;5.26;07-nov-06;05:55:00;30.67;6.33;303.19674;303.37538;0.83;2.1;0.11;1;3.65;1;0.6;1;6.145;1;6;6.08;0.59
18HU06060_888;671;47.09983;-59.99183;290751;15.07;07-nov-06;05:55:00;30.71;6.34;302.25888;302.48218;0.89;2.123;0.11;1;3.705;1;0.59;1;6.32;1;6;6.28;0.59
18HU06060_888;671;47.09983;-59.99183;290750;24.99;07-nov-06;05:55:00;30.85;6.51;302.88412;303.42004;0.965;2.184;0.105;1;3.11;1;0.53;1;5.205;1;6;5.87;0.60
18HU06060_888;671;47.09983;-59.99183;290749;50.27;07-nov-06;05:55:00;31.35;6.37;294.0861;289.6201;0.45;1.116;0.115;1;3.44;1;0.57;1;4.88;1;6;6.04;0.70
18HU06060_888;671;47.09983;-59.99183;290748;100.33;07-nov-06;05:55:00;32.79;1.98;254.47268;253.93676;0.065;0.303;0.045;1;12.555;1;1.205;1;15.27;1;6;10.42;0.82
18HU06060_888;671;47.09983;-59.99183;290747;198.74;07-nov-06;05:55:00;33.89;4.04;152.69254;150.5042;NaN;0.261;0.045;1;20.68;1;1.675;1;20.51;1;6;12.35;1.01
18HU06060_888;671;47.09983;-59.99183;290746;297.79;07-nov-06;05:55:00;34.56;5.35;118.70628;118.92958;NaN;0.253;0.05;1;23.26;1;1.79;1;34.29;1;6;12.99;0.68
18HU06060_888;671;47.09983;-59.99183;290745;322.64;07-nov-06;05:55:00;34.62;5.34;119.42084;121.67617;NaN;0.257;0.06;1;23.595;1;1.795;1;35.73;2;2054;13.14;0.66
18HU06060_889;681;47.2715;-59.78283;290763;1.59;07-nov-06;07:54:00;31.33;8.06;297.12298;296.94434;1.09;2.432;0.1;1;0.9;1;0.36;1;2.045;1;6;2.50;0.44
18HU06060_889;681;47.2715;-59.78283;290762;5.75;07-nov-06;07:54:00;31.33;8.06;296.81036;296.85502;1.03;2.411;0.095;1;0.895;1;0.365;1;1.82;1;6;2.45;0.49
18HU06060_889;681;47.2715;-59.78283;290761;15.57;07-nov-06;07:54:00;31.33;8.06;296.89968;296.81036;1.06;2.423;0.1;1;0.915;1;0.36;1;1.455;1;6;2.54;0.63
18HU06060_889;681;47.2715;-59.78283;290760;24.89;07-nov-06;07:54:00;31.33;8.06;296.989;297.03366;0.95;2.434;0.095;1;0.97;1;0.375;1;2.085;1;6;2.59;0.47
18HU06060_889;681;47.2715;-59.78283;290759;49.97;07-nov-06;07:54:00;32.05;5.39;297.16764;296.58706;0.14;0.447;0.175;1;4.255;1;0.63;1;3.365;1;6;6.75;1.26
18HU06060_889;681;47.2715;-59.78283;290758;99.34;07-nov-06;07:54:00;32.74;1.59;301.99092;306.01032;0.035;0.253;0.035;1;8.26;1;0.92;1;6.935;1;6;8.98;1.19
18HU06060_889;681;47.2715;-59.78283;290757;198.04;07-nov-06;07:54:00;34.2;5.52;204.14086;198.42438;NaN;0.212;0.035;1;17.56;1;1.305;1;15.45;1;6;13.46;1.14
18HU06060_889;681;47.2715;-59.78283;290756;297.19;07-nov-06;07:54:00;34.77;5.89;151.57604;155.90806;NaN;0.21;0.03;1;23.03;1;1.6;1;24.715;1;6;14.39;0.93
18HU06060_889;681;47.2715;-59.78283;290755;396.68;07-nov-06;07:54:00;34.85;5.18;167.0284;169.97596;NaN;0.215;0.035;1;22.355;1;1.605;1;30.61;1;6;13.93;0.73
18HU06060_889;681;47.2715;-59.78283;290754;451.61;07-nov-06;07:54:00;34.86;5.1;170.06528;173.59342;NaN;0.224;0.045;1;21.8;1;1.585;1;30.79;1;6;13.75;0.71
18HU06060_890;691;47.43333;-59.55733;290773;1.69;07-nov-06;10:15:00;31.38;7.51;302.03558;300.91908;1.325;3.086;0.105;1;1.485;1;0.395;1;2.815;1;6;3.76;0.53
18HU06060_890;691;47.43333;-59.55733;290772;5.35;07-nov-06;10:15:00;31.38;7.54;301.85694;301.63364;1.36;3.134;0.11;1;1.475;1;0.39;1;2.53;1;6;3.78;0.58
18HU06060_890;691;47.43333;-59.55733;290771;15.57;07-nov-06;10:15:00;31.4;7.6;301.85694;301.49966;1.365;3.088;0.11;1;1.45;1;0.39;1;2.57;1;6;3.72;0.56
18HU06060_890;691;47.43333;-59.55733;290770;24.99;07-nov-06;10:15:00;31.47;7.72;301.9016;299.8919;1.3;2.726;0.095;1;1.365;1;0.39;1;2.46;1;6;3.50;0.55
18HU06060_890;691;47.43333;-59.55733;290769;49.78;07-nov-06;10:15:00;32.72;4.75;297.6589;297.25696;0.11;0.44;0.255;1;5.315;1;0.675;1;4.205;1;6;7.87;1.26
18HU06060_890;691;47.43333;-59.55733;290768;99.44;07-nov-06;10:15:00;33.19;1.48;277.69588;284.39488;0.035;0.243;0.18;1;10.805;1;1.045;1;9.845;1;6;10.34;1.10
18HU06060_890;691;47.43333;-59.55733;290767;198.73;07-nov-06;10:15:00;34.64;6.53;159.16824;163.41094;NaN;0.204;0.04;1;21.035;1;1.45;1;18.64;1;6;14.51;1.13
18HU06060_890;691;47.43333;-59.55733;290766;298.87;07-nov-06;10:15:00;34.78;5.66;155.10418;158.94494;NaN;0.209;0.04;1;22.755;1;1.585;1;25.32;1;6;14.36;0.90
18HU06060_890;691;47.43333;-59.55733;290765;395.19;07-nov-06;10:15:00;34.86;5.08;170.06528;173.63808;NaN;0.22;0.015;1;19.305;1;1.52;1;30.73;1;6;12.70;0.63
18HU06060_890;691;47.43333;-59.55733;290764;468.52;07-nov-06;10:15:00;34.86;5.03;175.42448;179.17592;NaN;0.226;0.04;1;20.32;1;1.52;1;30.97;1;6;13.37;0.66
18HU06060_891;701;47.58383;-59.34217;290781;2.08;07-nov-06;12:22:00;31.68;8.15;295.02396;295.02396;0.88;1.694;0.115;1;0.865;1;0.365;1;1.485;1;6;2.37;0.58
18HU06060_891;701;47.58383;-59.34217;290780;5.65;07-nov-06;12:22:00;31.68;8.16;294.57736;295.29192;0.855;1.918;0.11;1;0.86;1;0.35;1;1.505;1;6;2.46;0.57
18HU06060_891;701;47.58383;-59.34217;290779;15.57;07-nov-06;12:22:00;31.78;8.18;293.81814;292.88028;0.65;1.749;0.12;1;1.22;1;0.38;1;1.775;1;6;3.21;0.69
18HU06060_891;701;47.58383;-59.34217;290778;25.38;07-nov-06;12:22:00;31.82;7.58;294.44338;294.62202;0.455;1.33;0.14;1;1.845;1;0.42;1;2.355;1;6;4.39;0.78
18HU06060_891;701;47.58383;-59.34217;290777;49.97;07-nov-06;12:22:00;32.36;3.98;299.222;303.10742;0.145;0.549;0.14;1;5.38;1;0.69;1;4.21;1;6;7.80;1.28
18HU06060_891;701;47.58383;-59.34217;290776;99.44;07-nov-06;12:22:00;32.95;1.78;293.77348;295.2026;0.055;0.275;0.135;1;9.295;1;0.96;1;7.235;1;6;9.68;1.28
18HU06060_891;701;47.58383;-59.34217;290775;198.63;07-nov-06;12:22:00;33.85;4.06;225.0864;227.0961;NaN;0.234;0.085;1;15.305;1;1.22;1;14.105;1;6;12.55;1.09
18HU06060_891;701;47.58383;-59.34217;290774;249.84;07-nov-06;12:22:00;34.72;6.14;172.1643;174.41963;NaN;0.219;0.065;1;21.35;1;1.455;1;19.295;1;6;14.67;1.11
18HU06060_892;711;47.67083;-59.86867;290791;2.48;07-nov-06;21:43:00;31.38;8.31;296.5424;295.4259;0.94;2.409;0.115;1;0.915;1;0.345;1;1.515;1;6;2.65;0.60
18HU06060_892;711;47.67083;-59.86867;290790;6.15;07-nov-06;21:43:00;31.38;8.32;296.3191;295.38124;0.935;2.42;0.115;1;0.92;1;0.35;1;1.4;1;6;2.63;0.66
18HU06060_892;711;47.67083;-59.86867;290789;15.17;07-nov-06;21:43:00;31.38;8.31;296.05114;295.38124;0.94;2.453;0.12;1;0.93;1;0.36;1;1.355;1;6;2.58;0.69
18HU06060_892;711;47.67083;-59.86867;290788;25.29;07-nov-06;21:43:00;31.39;8.31;296.0958;295.11328;0.93;2.427;0.12;1;0.955;1;0.36;1;1.905;1;6;2.65;0.50
18HU06060_892;711;47.67083;-59.86867;290787;49.38;07-nov-06;21:43:00;32.26;4.77;299.222;299.98122;0.155;0.61;0.185;1;5.04;1;0.675;1;3.75;1;6;7.47;1.34
18HU06060_892;711;47.67083;-59.86867;290786;99.93;07-nov-06;21:43:00;32.76;1.59;304.49188;308.68992;0.04;0.276;0.07;1;8.08;1;0.895;1;6.19;1;6;9.03;1.31
18HU06060_892;711;47.67083;-59.86867;290785;199.12;07-nov-06;21:43:00;34.08;5.13;207.31172;156.93524;NaN;0.225;0.05;1;17.78;1;1.375;1;18.18;1;6;12.93;0.98
18HU06060_892;711;47.67083;-59.86867;290784;297.37;07-nov-06;21:43:00;34.73;6.11;154.38962;157.15854;NaN;0.215;0.05;1;22.925;1;1.565;1;22.36;1;6;14.65;1.03
18HU06060_892;711;47.67083;-59.86867;290783;396.57;07-nov-06;21:43:00;34.84;5.37;173.59342;176.67496;NaN;0.205;0.06;1;22.075;1;1.525;1;24.53;1;6;14.48;0.90
18HU06060_892;711;47.67083;-59.86867;290782;507.49;07-nov-06;21:43:00;34.87;5.02;177.25554;179.66718;NaN;0.227;0.055;1;21.05;1;1.54;1;29.905;1;6;13.67;0.70
